ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
5,5.1,70,wiwr,11280,11127,0.0052,0.0074,0.0075,0.0076,0.0077,0.0077,0.008,3e-4
5,5.1,70,wtsp,11280,11127,0.0281,0.0364,0.0356,0.0391,0.0421,0.0441,0.053,0.0038
5,5.1,70,wwcr,11280,11127,0.0333,0.0659,0.0624,0.0812,0.0901,0.0957,0.2072,0.0185
5,5.1,70,ybfl,11280,11127,0.005,0.0128,0.0135,0.015,0.0158,0.0165,0.0213,0.0029
5,5.1,70,yrwa,11280,11127,0.0475,0.1213,0.112,0.1523,0.1777,0.211,0.3259,0.0449
5,5.1,70,ywar,11280,11127,0.0144,0.0628,0.0538,0.0891,0.1097,0.1285,0.2771,0.0331
5,5.1,71,alfl,12320,12188,0.0371,0.1015,0.1038,0.1292,0.1405,0.1493,0.1916,0.0304
5,5.1,71,amcr,12320,12188,0.003,0.0036,0.0036,0.0039,0.0042,0.0044,0.0056,4e-4
5,5.1,71,amgo,12320,12188,0.0143,0.0152,0.015,0.0157,0.0158,0.0161,0.0219,5e-4
5,5.1,71,ampi,12320,12188,6e-4,0.0023,0.0027,0.0032,0.0033,0.0034,0.0039,0.001
5,5.1,71,amre,12320,12188,0.0134,0.021,0.0214,0.0232,0.0248,0.026,0.0365,0.003
5,5.1,71,amro,12320,12188,0.1131,0.1277,0.1257,0.1327,0.1371,0.1387,0.1781,0.0075
5,5.1,71,atsp,12320,12188,3e-4,0.1048,0.1246,0.1402,0.1646,0.1829,0.2164,0.0542
5,5.1,71,baww,12320,12188,0.0075,0.0107,0.0104,0.0122,0.0128,0.0131,0.0225,0.0015
5,5.1,71,bbwa,12320,12188,0.0017,0.0054,0.0055,0.0061,0.0066,0.0071,0.0102,0.001
5,5.1,71,bcch,12320,12188,0.021,0.0225,0.0219,0.0231,0.0245,0.0263,0.034,0.0018
5,5.1,71,bhco,12320,12188,0.022,0.0246,0.023,0.0251,0.0321,0.0327,0.0367,0.003
5,5.1,71,bhvi,12320,12188,0.0052,0.0071,0.0071,0.0077,0.0081,0.0084,0.0129,8e-4
5,5.1,71,blbw,12320,12188,0.0014,0.003,0.0031,0.0034,0.0035,0.0035,0.0049,5e-4
5,5.1,71,blja,12320,12188,0.0019,0.0023,0.0022,0.0023,0.0023,0.0025,0.0026,1e-4
5,5.1,71,blpw,12320,12188,0.0601,0.3131,0.2797,0.422,0.4819,0.5393,0.9196,0.125
5,5.1,71,boch,12320,12188,0.0358,0.0486,0.0485,0.0497,0.0517,0.0547,0.087,0.0037
5,5.1,71,brbl,12320,12188,0.0032,0.0035,0.0035,0.0036,0.0036,0.0036,0.004,1e-4
5,5.1,71,brcr,12320,12188,0.0134,0.0165,0.0168,0.0174,0.0176,0.0182,0.0247,0.0014
5,5.1,71,btnw,12320,12188,0.003,0.0042,0.0043,0.0044,0.0046,0.005,0.0069,4e-4
5,5.1,71,cawa,12320,12188,0.002,0.0026,0.0024,0.0029,0.003,0.003,0.0045,3e-4
5,5.1,71,ccsp,12320,12188,0.0015,0.0025,0.0022,0.003,0.0037,0.004,0.007,7e-4
5,5.1,71,cedw,12320,12188,0.0405,0.0471,0.0471,0.0494,0.0505,0.0521,0.0634,0.0032
5,5.1,71,chsp,12320,12188,0.087,0.1294,0.1193,0.1508,0.1689,0.1893,0.3408,0.0296
5,5.1,71,cmwa,12320,12188,0.005,0.0098,0.0099,0.0117,0.0124,0.0133,0.0243,0.0023
5,5.1,71,cogr,12320,12188,0.0209,0.0219,0.0216,0.0221,0.0227,0.0232,0.0291,8e-4
5,5.1,71,conw,12320,12188,5e-4,8e-4,7e-4,9e-4,0.001,0.001,0.0011,1e-4
5,5.1,71,cora,12320,12188,0.0131,0.016,0.0157,0.0166,0.0175,0.0186,0.0337,0.0016
5,5.1,71,core,12320,12188,0.0446,0.4447,0.4712,0.5552,0.5857,0.6216,0.8895,0.1508
5,5.1,71,coye,12320,12188,0.0138,0.0174,0.017,0.0188,0.0193,0.0199,0.0232,0.0014
5,5.1,71,cswa,12320,12188,0.0025,0.0034,0.0034,0.0037,0.0038,0.004,0.0052,4e-4
5,5.1,71,deju,12320,12188,0.0689,0.1311,0.1158,0.1711,0.1976,0.2246,0.3902,0.0508
5,5.1,71,eaki,12320,12188,0.0027,0.0033,0.0031,0.0032,0.0032,0.0045,0.0102,7e-4
5,5.1,71,eaph,12320,12188,0.0015,0.0018,0.0017,0.0017,0.0019,0.0025,0.0089,6e-4
5,5.1,71,evgr,12320,12188,0.0026,0.0047,0.0049,0.0051,0.0052,0.0054,0.0087,7e-4
5,5.1,71,fosp,12320,12188,0.0161,0.0768,0.0639,0.1066,0.1322,0.15310000000000001,0.3447,0.0415
5,5.1,71,gcki,12320,12188,0.0292,0.0446,0.0452,0.0502,0.0543,0.0587,0.0723,0.008
5,5.1,71,gcth,12320,12188,0.0023,0.0243,0.0206,0.0379,0.046,0.0587,0.1879,0.0192
5,5.1,71,graj,12320,12188,0.033,0.103,0.0912,0.1352,0.1857,0.1965,0.2524,0.0473
5,5.1,71,heth,12320,12188,0.0174,0.0425,0.0337,0.051,0.0773,0.1023,0.1612,0.0247
5,5.1,71,hola,12320,12188,0.0069,0.0071,0.0071,0.0071,0.0071,0.0072,0.0078,0
5,5.1,71,lcsp,12320,12188,0.0014,0.0021,0.0021,0.0023,0.0024,0.0024,0.0031,2e-4
5,5.1,71,lefl,12320,12188,0.0195,0.0248,0.0225,0.0292,0.0302,0.0313,0.0411,0.0039
5,5.1,71,lisp,12320,12188,0.0173,0.08,0.0656,0.1199,0.1423,0.1633,0.3032,0.0448
5,5.1,71,mawa,12320,12188,0.0247,0.0349,0.0333,0.0404,0.0441,0.0472,0.0663,0.0065
5,5.1,71,mowa,12320,12188,0.0018,0.0024,0.0023,0.0026,0.0028,0.0029,0.0037,3e-4
5,5.1,71,nawa,12320,12188,0.0035,0.0081,0.009,0.0105,0.0112,0.0115,0.0158,0.0025
5,5.1,71,nowa,12320,12188,0.0104,0.0559,0.0494,0.0702,0.09,0.1123,0.2887,0.0287
5,5.1,71,ocwa,12320,12188,0.0462,0.1348,0.1206,0.1748,0.2045,0.2359,0.398,0.0509
5,5.1,71,osfl,12320,12188,0.003,0.0047,0.0042,0.0056,0.0065,0.0074,0.01,0.0012
5,5.1,71,oven,12320,12188,0.0053,0.0087,0.0086,0.0099,0.0104,0.0107,0.0149,0.0013
5,5.1,71,pawa,12320,12188,0.0047,0.0276,0.0193,0.0418,0.0524,0.0653,0.274,0.0231
5,5.1,71,phvi,12320,12188,0.0032,0.0064,0.0065,0.0068,0.007,0.0075,0.0131,9e-4
5,5.1,71,pigr,12320,12188,0.0078,0.015,0.0147,0.0165,0.0178,0.0192,0.0302,0.0022
5,5.1,71,pisi,12320,12188,0.0246,0.0373,0.0382,0.0409,0.0428,0.0446,0.0611,0.0049
5,5.1,71,pufi,12320,12188,0.0065,0.0081,0.0081,0.0083,0.0085,0.0086,0.0112,4e-4
5,5.1,71,rbgr,12320,12188,8e-4,0.0019,0.0019,0.0022,0.0024,0.0026,0.011,6e-4
5,5.1,71,rbnu,12320,12188,0.0096,0.0126,0.0123,0.0136,0.0147,0.016,0.02,0.0016
5,5.1,71,rcki,12320,12188,0.0397,0.1035,0.0987,0.1405,0.1611,0.179,0.274,0.0422
5,5.1,71,revi,12320,12188,0.0108,0.0125,0.0123,0.0135,0.0137,0.0139,0.0157,8e-4
5,5.1,71,rubl,12320,12188,0.004,0.02,0.0162,0.0305,0.0366,0.0392,0.0718,0.0103
5,5.1,71,rwbl,12320,12188,0.013,0.0134,0.0133,0.0134,0.0135,0.0138,0.0273,6e-4
5,5.1,71,savs,12320,12188,0.0241,0.106,0.1041,0.1309,0.1457,0.158,0.2679,0.0316
5,5.1,71,sosp,12320,12188,0.0131,0.0141,0.014,0.0145,0.0151,0.0156,0.0207,8e-4
5,5.1,71,swsp,12320,12188,0.0035,0.0183,0.0193,0.0252,0.0281,0.0309,0.1535,0.0102
5,5.1,71,swth,12320,12188,0.0667,0.1462,0.1411,0.1689,0.1889,0.2181,0.2988,0.0326
5,5.1,71,tewa,12320,12188,0.0141,0.0543,0.0361,0.0651,0.0951,0.155,0.4451,0.0531
5,5.1,71,tres,12320,12188,0.0224,0.029,0.0287,0.0301,0.0314,0.0332,0.0984,0.0054
5,5.1,71,vath,12320,12188,0.0137,0.015,0.0149,0.0151,0.0152,0.0154,0.0203,4e-4
5,5.1,71,vesp,12320,12188,0.0031,0.0033,0.0032,0.0032,0.004,0.0041,0.0047,3e-4
5,5.1,71,wavi,12320,12188,0.0113,0.0133,0.0131,0.014,0.0148,0.0155,0.0208,0.0011
5,5.1,71,wcsp,12320,12188,0.0167,0.2269,0.2235,0.2653,0.3252,0.363,0.4666,0.0703
5,5.1,71,weta,12320,12188,0.0061,0.0113,0.0116,0.0125,0.0128,0.0131,0.0154,0.0013
5,5.1,71,wewp,12320,12188,0.0043,0.0064,0.0059,0.0079,0.008,0.0081,0.0098,0.0012
5,5.1,71,wiwa,12320,12188,0.0404,0.0724,0.0648,0.0925,0.1054,0.1124,0.187,0.0205
5,5.1,71,wiwr,12320,12188,0.0043,0.0073,0.0074,0.0078,0.009,0.0099,0.0138,0.0013
5,5.1,71,wtsp,12320,12188,0.0257,0.0892,0.0771,0.1323,0.1667,0.1995,0.2852,0.0505
5,5.1,71,wwcr,12320,12188,0.0383,0.0904,0.0881,0.108,0.1215,0.1322,0.3328,0.0248
5,5.1,71,ybfl,12320,12188,0.0049,0.0184,0.0171,0.024,0.031,0.0358,0.0816,0.0099
5,5.1,71,yrwa,12320,12188,0.1179,0.2316,0.2168,0.2815,0.3195,0.355,0.4851,0.0617
5,5.1,71,ywar,12320,12188,0.0216,0.1011,0.0978,0.1224,0.136,0.148,0.2692,0.0264
5,5.2,72,alfl,7766,7210,0.0401,0.0919,0.0765,0.122,0.1541,0.188,0.2287,0.0424
5,5.2,72,amcr,7766,7210,0.0034,0.0041,0.0038,0.0045,0.0049,0.0053,0.0092,6e-4
5,5.2,72,amgo,7766,7210,0.016,0.0183,0.0177,0.0191,0.0209,0.0216,0.0253,0.0013
5,5.2,72,ampi,7766,7210,5e-4,0.0024,0.0029,0.0034,0.0035,0.0035,0.004,0.0011
5,5.2,72,amre,7766,7210,0.0148,0.0241,0.0234,0.0264,0.0287,0.0301,0.0401,0.0029
5,5.2,72,amro,7766,7210,0.1109,0.1221,0.1148,0.1183,0.16,0.166,0.1902,0.0184
5,5.2,72,atsp,7766,7210,5e-4,0.0342,0.034,0.0443,0.0629,0.0679,0.0831,0.0177
5,5.2,72,baww,7766,7210,0.0087,0.0146,0.0146,0.0157,0.0161,0.0164,0.0193,0.0012
5,5.2,72,bbwa,7766,7210,0.0032,0.0107,0.0107,0.0125,0.0133,0.0142,0.0164,0.0021
5,5.2,72,bcch,7766,7210,0.0225,0.0258,0.0238,0.0273,0.0338,0.0351,0.0394,0.0039
5,5.2,72,bhco,7766,7210,0.0195,0.0222,0.0228,0.0228,0.0229,0.0229,0.0254,0.0012
5,5.2,72,bhvi,7766,7210,0.0065,0.0084,0.0079,0.0094,0.0102,0.0105,0.0115,0.001
5,5.2,72,blbw,7766,7210,0.0043,0.0065,0.0066,0.0071,0.0074,0.0076,0.0082,6e-4
5,5.2,72,blja,7766,7210,0.0023,0.0027,0.0027,0.0028,0.003,0.003,0.0031,1e-4
5,5.2,72,blpw,7766,7210,0.0994,0.444,0.4147,0.6056,0.7222,0.7869,1.488,0.1894
5,5.2,72,boch,7766,7210,0.0477,0.1223,0.118,0.147,0.1627,0.1872,0.2444,0.0313
5,5.2,72,brbl,7766,7210,0.0032,0.0034,0.0034,0.0034,0.0034,0.0034,0.0034,0
5,5.2,72,brcr,7766,7210,0.02,0.0248,0.024,0.0269,0.0288,0.0299,0.0342,0.0024
5,5.2,72,btnw,7766,7210,0.0042,0.0065,0.0064,0.0076,0.0083,0.009,0.0184,0.0014
5,5.2,72,cawa,7766,7210,0.0033,0.004,0.004,0.0042,0.0042,0.0043,0.0047,2e-4
5,5.2,72,ccsp,7766,7210,0.0015,0.002,0.002,0.002,0.002,0.002,0.002,0
5,5.2,72,cedw,7766,7210,0.0579,0.0649,0.0646,0.0659,0.0681,0.069,0.0952,0.0021
5,5.2,72,chsp,7766,7210,0.0622,0.0869,0.0866,0.0929,0.1015,0.1125,0.1346,0.0117
5,5.2,72,cmwa,7766,7210,0.0093,0.013,0.0131,0.0136,0.014,0.0142,0.0157,8e-4
5,5.2,72,cogr,7766,7210,0.027,0.0311,0.0305,0.032,0.0342,0.0361,0.0432,0.0022
5,5.2,72,conw,7766,7210,5e-4,7e-4,7e-4,8e-4,8e-4,8e-4,9e-4,1e-4
5,5.2,72,cora,7766,7210,0.0134,0.0149,0.0148,0.0154,0.0158,0.0161,0.0264,8e-4
5,5.2,72,core,7766,7210,0.0074,0.1532,0.1133,0.2806,0.3255,0.3559,0.5093,0.1124
5,5.2,72,coye,7766,7210,0.0182,0.0239,0.0234,0.0262,0.0275,0.0285,0.0448,0.0027
5,5.2,72,cswa,7766,7210,0.0047,0.0078,0.0078,0.0083,0.0085,0.0087,0.0091,7e-4
5,5.2,72,deju,7766,7210,0.129,0.2121,0.2054,0.2507,0.2748,0.2973,0.356,0.0443
5,5.2,72,eaki,7766,7210,0.0027,0.0031,0.0031,0.0031,0.0031,0.0031,0.0035,0
5,5.2,72,eaph,7766,7210,0.0016,0.0017,0.0017,0.0017,0.0018,0.0018,0.0019,0
5,5.2,72,evgr,7766,7210,0.005,0.0057,0.0054,0.0059,0.0072,0.0078,0.0131,8e-4
5,5.2,72,fosp,7766,7210,0.056,0.1749,0.1725,0.208,0.2298,0.2507,0.3904,0.042
5,5.2,72,gcki,7766,7210,0.0385,0.0716,0.0656,0.0862,0.0995,0.1133,0.1635,0.0199
5,5.2,72,gcth,7766,7210,0.0018,0.0158,0.0167,0.0268,0.0278,0.0283,0.0302,0.0101
5,5.2,72,graj,7766,7210,0.0914,0.1746,0.1903,0.2046,0.2096,0.2131,0.2333,0.0334
5,5.2,72,heth,7766,7210,0.0329,0.0757,0.063,0.1026,0.1322,0.1496,0.1796,0.0342
5,5.2,72,hola,7766,7210,0.0069,0.0073,0.0071,0.0071,0.0075,0.0087,0.0101,6e-4
5,5.2,72,lcsp,7766,7210,8e-4,0.0016,0.0016,0.0019,0.0019,0.0019,0.0021,3e-4
5,5.2,72,lefl,7766,7210,0.0244,0.0273,0.0269,0.0279,0.0287,0.0298,0.0325,0.0011
5,5.2,72,lisp,7766,7210,0.0397,0.1044,0.0764,0.1616,0.2018,0.2174,0.2644,0.0564
5,5.2,72,mawa,7766,7210,0.0236,0.0379,0.0295,0.0467,0.0629,0.0745,0.1361,0.0166
5,5.2,72,mowa,7766,7210,0.0026,0.0038,0.0039,0.0042,0.0043,0.0045,0.005,4e-4
5,5.2,72,nawa,7766,7210,0.0092,0.0336,0.0334,0.04,0.0454,0.0494,0.0579,0.009
5,5.2,72,nowa,7766,7210,0.0323,0.0693,0.0671,0.0881,0.0987,0.1067,0.1505,0.021
5,5.2,72,ocwa,7766,7210,0.0439,0.0617,0.058,0.0687,0.0768,0.0857,0.1121,0.0112
5,5.2,72,osfl,7766,7210,0.0055,0.0077,0.0073,0.0086,0.0095,0.0106,0.0256,0.0015
5,5.2,72,oven,7766,7210,0.0071,0.0097,0.0091,0.011,0.0121,0.0128,0.0154,0.0014
5,5.2,72,pawa,7766,7210,0.0097,0.0216,0.0175,0.0272,0.0361,0.0444,0.0983,0.0117
5,5.2,72,phvi,7766,7210,0.003,0.0054,0.005,0.0066,0.0077,0.0098,0.0202,0.0019
5,5.2,72,pigr,7766,7210,0.0075,0.0213,0.0204,0.0246,0.0282,0.0322,0.0696,0.0061
5,5.2,72,pisi,7766,7210,0.0186,0.0304,0.0303,0.0382,0.0393,0.0402,0.047,0.0073
5,5.2,72,pufi,7766,7210,0.0055,0.0105,0.01,0.0114,0.012,0.0123,0.0131,9e-4
5,5.2,72,rbgr,7766,7210,0.0019,0.0023,0.0023,0.0024,0.0025,0.0026,0.0028,1e-4
5,5.2,72,rbnu,7766,7210,0.0096,0.0153,0.0129,0.0181,0.0239,0.029,0.0518,0.006
5,5.2,72,rcki,7766,7210,0.0622,0.2334,0.1657,0.388,0.4808,0.5078,0.6452,0.1577
5,5.2,72,revi,7766,7210,0.0137,0.0161,0.016,0.0169,0.0172,0.0174,0.0188,8e-4
5,5.2,72,rubl,7766,7210,0.007,0.0494,0.0523,0.0624,0.0675,0.0714,0.1342,0.0169
5,5.2,72,rwbl,7766,7210,0.0127,0.0134,0.0135,0.0136,0.0136,0.0137,0.0199,4e-4
5,5.2,72,savs,7766,7210,0.0368,0.168,0.155,0.2073,0.2735,0.3483,0.633,0.0809
5,5.2,72,sosp,7766,7210,0.0137,0.015,0.0142,0.0156,0.0184,0.0189,0.0244,0.0017
5,5.2,72,swsp,7766,7210,0.0282,0.1131,0.1055,0.1491,0.1885,0.2208,0.3074,0.0514
5,5.2,72,swth,7766,7210,0.0824,0.1459,0.1473,0.186,0.2077,0.2212,0.2527,0.0428
5,5.2,72,tewa,7766,7210,0.0267,0.0457,0.0391,0.0522,0.0687,0.093,0.1563,0.0204
5,5.2,72,tres,7766,7210,0.0283,0.0325,0.0319,0.033,0.034,0.035,0.1034,0.0031
5,5.2,72,vath,7766,7210,0.0137,0.015,0.0151,0.0154,0.0155,0.0158,0.0195,6e-4
5,5.2,72,vesp,7766,7210,0.0031,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0
5,5.2,72,wavi,7766,7210,0.0091,0.0108,0.0107,0.0116,0.012,0.0122,0.015,8e-4
5,5.2,72,wcsp,7766,7210,0.0137,0.0967,0.0953,0.1364,0.1416,0.1455,0.1737,0.0342
5,5.2,72,weta,7766,7210,0.0031,0.0057,0.0048,0.007,0.0086,0.0096,0.0119,0.0017
5,5.2,72,wewp,7766,7210,0.0032,0.0036,0.0033,0.0038,0.0044,0.0046,0.0049,4e-4
5,5.2,72,wiwa,7766,7210,0.1269,0.2226,0.2261,0.2581,0.2809,0.299,1.4367,0.0511
5,5.2,72,wiwr,7766,7210,0.0081,0.0259,0.0153,0.0394,0.057,0.0758,0.0957,0.0202
5,5.2,72,wtsp,7766,7210,0.0316,0.0939,0.0663,0.1499,0.1847,0.2328,0.3432,0.0675
5,5.2,72,wwcr,7766,7210,0.0876,0.1584,0.157,0.202,0.2171,0.2244,0.3741,0.041
5,5.2,72,ybfl,7766,7210,0.0061,0.0267,0.0201,0.043,0.0523,0.0588,0.0875,0.0161
5,5.2,72,yrwa,7766,7210,0.1315,0.2185,0.1845,0.2928,0.3508,0.3769,0.4474,0.0741
5,5.2,72,ywar,7766,7210,0.0701,0.1609,0.156,0.1997,0.2283,0.2537,0.3914,0.0507
5,5.2,74,alfl,11683,11109,0.0322,0.0585,0.0523,0.0654,0.0838,0.0939,0.1867,0.0178
5,5.2,74,amcr,11683,11109,0.003,0.0037,0.0037,0.0039,0.0042,0.0045,0.0057,4e-4
5,5.2,74,amgo,11683,11109,0.0151,0.0183,0.0179,0.0196,0.0203,0.0206,0.0241,0.0012
5,5.2,74,ampi,11683,11109,6e-4,0.0032,0.0034,0.0035,0.0036,0.0036,0.0045,6e-4
5,5.2,74,amre,11683,11109,0.0137,0.0201,0.0202,0.0218,0.0228,0.0235,0.0267,0.0022
5,5.2,74,amro,11683,11109,0.1115,0.1169,0.1159,0.1192,0.121,0.1217,0.131,0.0025
5,5.2,74,atsp,11683,11109,7e-4,0.0473,0.0378,0.0689,0.0771,0.0823,0.1647,0.0226
5,5.2,74,baww,11683,11109,0.0108,0.0135,0.0136,0.0143,0.0146,0.0149,0.0169,9e-4
5,5.2,74,bbwa,11683,11109,0.002,0.0074,0.007,0.0096,0.0108,0.0116,0.0157,0.0024
5,5.2,74,bcch,11683,11109,0.0211,0.0229,0.0229,0.0235,0.0239,0.0243,0.0261,8e-4
5,5.2,74,bhco,11683,11109,0.0187,0.0213,0.0225,0.0228,0.0228,0.0228,0.0245,0.0015
5,5.2,74,bhvi,11683,11109,0.0063,0.0086,0.008,0.0098,0.0102,0.0105,0.0127,0.0012
5,5.2,74,blbw,11683,11109,0.0026,0.005,0.005,0.0058,0.0061,0.0063,0.0075,8e-4
5,5.2,74,blja,11683,11109,0.0022,0.0026,0.0026,0.0027,0.0027,0.0027,0.0028,1e-4
5,5.2,74,blpw,11683,11109,0.1706,0.6177,0.6058,0.8543,0.9543,1.0243,1.7564,0.2473
5,5.2,74,boch,11683,11109,0.0399,0.0911,0.0857,0.1116,0.1298,0.1445,0.2624,0.0283
5,5.2,74,brbl,11683,11109,0.0032,0.0034,0.0034,0.0034,0.0034,0.0034,0.0035,0
5,5.2,74,brcr,11683,11109,0.0145,0.0241,0.0237,0.0264,0.0274,0.0285,0.033,0.0026
5,5.2,74,btnw,11683,11109,0.0036,0.0051,0.0049,0.0057,0.006,0.0064,0.0181,8e-4
5,5.2,74,cawa,11683,11109,0.0025,0.0034,0.0035,0.0038,0.0039,0.004,0.0043,5e-4
5,5.2,74,ccsp,11683,11109,0.0016,0.002,0.002,0.002,0.002,0.002,0.0023,0
5,5.2,74,cedw,11683,11109,0.0529,0.0601,0.0607,0.0636,0.0645,0.065,0.0766,0.0035
5,5.2,74,chsp,11683,11109,0.0483,0.0741,0.0734,0.0874,0.0956,0.0979,0.124,0.0138
5,5.2,74,cmwa,11683,11109,0.0092,0.0133,0.0129,0.0147,0.0156,0.0163,0.0195,0.0016
5,5.2,74,cogr,11683,11109,0.0239,0.0307,0.0315,0.0322,0.0327,0.0333,0.0415,0.0021
5,5.2,74,conw,11683,11109,5e-4,7e-4,6e-4,7e-4,8e-4,8e-4,9e-4,1e-4
5,5.2,74,cora,11683,11109,0.0111,0.0142,0.0142,0.0151,0.0156,0.0159,0.0296,0.0012
5,5.2,74,core,11683,11109,0.0088,0.32,0.3169,0.4675,0.4902,0.5128,0.7214,0.1437
5,5.2,74,coye,11683,11109,0.0134,0.0198,0.0191,0.0227,0.0241,0.0251,0.0303,0.003
5,5.2,74,cswa,11683,11109,0.0041,0.0066,0.0066,0.0071,0.0075,0.0078,0.009,7e-4
5,5.2,74,deju,11683,11109,0.1285,0.2294,0.2154,0.2561,0.3152,0.3532,0.4789,0.0558
5,5.2,74,eaki,11683,11109,0.0027,0.0031,0.0031,0.0031,0.0031,0.0031,0.0039,0
5,5.2,74,eaph,11683,11109,0.0015,0.0017,0.0017,0.0017,0.0017,0.0018,0.0019,0
5,5.2,74,evgr,11683,11109,0.0048,0.0054,0.0053,0.0055,0.0058,0.0061,0.0185,6e-4
5,5.2,74,fosp,11683,11109,0.1018,0.2143,0.211,0.2527,0.2738,0.2911,0.3844,0.0432
5,5.2,74,gcki,11683,11109,0.0362,0.0559,0.054,0.0653,0.0705,0.0748,0.1063,0.0107
5,5.2,74,gcth,11683,11109,0.002,0.0238,0.0267,0.0291,0.0305,0.0313,0.0377,0.0075
5,5.2,74,graj,11683,11109,0.1044,0.1833,0.1929,0.2144,0.2281,0.2366,0.2786,0.0368
5,5.2,74,heth,11683,11109,0.031,0.0649,0.0638,0.0773,0.0923,0.1046,0.1804,0.0212
5,5.2,74,hola,11683,11109,0.0069,0.0074,0.0071,0.0075,0.0079,0.0086,0.0115,5e-4
5,5.2,74,lcsp,11683,11109,0.0014,0.002,0.0019,0.0022,0.0022,0.0022,0.0027,2e-4
5,5.2,74,lefl,11683,11109,0.0201,0.0266,0.0266,0.0276,0.0283,0.0289,0.0329,0.0014
5,5.2,74,lisp,11683,11109,0.0438,0.0737,0.069,0.0798,0.0908,0.1092,0.233,0.0203
5,5.2,74,mawa,11683,11109,0.0221,0.0356,0.0285,0.0481,0.055,0.0659,0.1166,0.0143
5,5.2,74,mowa,11683,11109,0.0022,0.003,0.003,0.0034,0.0036,0.0037,0.0043,4e-4
5,5.2,74,nawa,11683,11109,0.0066,0.0237,0.0255,0.0293,0.0318,0.034,0.0474,0.007
5,5.2,74,nowa,11683,11109,0.0194,0.0488,0.0474,0.0618,0.0695,0.0758,0.1194,0.0151
5,5.2,74,ocwa,11683,11109,0.0396,0.0545,0.0492,0.0657,0.0753,0.0831,0.114,0.0138
5,5.2,74,osfl,11683,11109,0.005,0.006,0.0059,0.0063,0.0067,0.007,0.0094,5e-4
5,5.2,74,oven,11683,11109,0.0044,0.0076,0.0081,0.0087,0.0091,0.0095,0.0111,0.0015
5,5.2,74,pawa,11683,11109,0.0087,0.0163,0.0157,0.0189,0.0208,0.0227,0.0671,0.0041
5,5.2,74,phvi,11683,11109,0.0019,0.0036,0.0035,0.0039,0.0046,0.005,0.0098,7e-4
5,5.2,74,pigr,11683,11109,0.0128,0.0238,0.0216,0.029,0.0327,0.0361,0.1234,0.0074
5,5.2,74,pisi,11683,11109,0.0185,0.0271,0.026,0.0323,0.037,0.0395,0.0503,0.0065
5,5.2,74,pufi,11683,11109,0.0085,0.0105,0.0105,0.0115,0.0117,0.0118,0.0132,9e-4
5,5.2,74,rbgr,11683,11109,0.0013,0.002,0.0021,0.0023,0.0024,0.0024,0.0027,3e-4
5,5.2,74,rbnu,11683,11109,0.0085,0.0108,0.0104,0.0111,0.0119,0.0131,0.0333,0.0017
5,5.2,74,rcki,11683,11109,0.0577,0.1984,0.1079,0.3739,0.4741,0.5386,0.7031,0.1609
5,5.2,74,revi,11683,11109,0.0122,0.0144,0.0143,0.0149,0.0153,0.0156,0.0167,7e-4
5,5.2,74,rubl,11683,11109,0.0155,0.0411,0.0401,0.0526,0.0588,0.0642,0.1183,0.0133
5,5.2,74,rwbl,11683,11109,0.0126,0.0132,0.0132,0.0135,0.0136,0.0136,0.0179,3e-4
5,5.2,74,savs,11683,11109,0.0356,0.1815,0.1647,0.2579,0.2939,0.3243,0.5792,0.0783
5,5.2,74,sosp,11683,11109,0.0131,0.0141,0.014,0.0143,0.0147,0.0151,0.0223,5e-4
5,5.2,74,swsp,11683,11109,0.005,0.0593,0.0442,0.1066,0.1237,0.1352,0.2383,0.0431
5,5.2,74,swth,11683,11109,0.0714,0.1013,0.0922,0.1191,0.1412,0.1566,0.2039,0.0255
5,5.2,74,tewa,11683,11109,0.026,0.0393,0.0356,0.0432,0.0502,0.0595,0.1964,0.0122
5,5.2,74,tres,11683,11109,0.0281,0.0315,0.031,0.0325,0.0334,0.0344,0.0971,0.0024
5,5.2,74,vath,11683,11109,0.0137,0.015,0.0146,0.0155,0.0161,0.0163,0.0209,7e-4
5,5.2,74,vesp,11683,11109,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0033,0
5,5.2,74,wavi,11683,11109,0.0086,0.0097,0.0097,0.0102,0.0104,0.0105,0.0124,5e-4
5,5.2,74,wcsp,11683,11109,0.0192,0.1254,0.1324,0.1412,0.148,0.1536,0.1997,0.0232
5,5.2,74,weta,11683,11109,0.0026,0.0053,0.0044,0.0071,0.0085,0.0093,0.0137,0.002
5,5.2,74,wewp,11683,11109,0.0032,0.0035,0.0033,0.0038,0.0042,0.0045,0.0059,4e-4
5,5.2,74,wiwa,11683,11109,0.1142,0.1626,0.1401,0.1938,0.2389,0.2635,0.4957,0.0477
5,5.2,74,wiwr,11683,11109,0.0043,0.0098,0.0089,0.0102,0.0114,0.0159,0.0517,0.0048
5,5.2,74,wtsp,11683,11109,0.0289,0.0745,0.0469,0.1035,0.1773,0.201,0.3872,0.0563
5,5.2,74,wwcr,11683,11109,0.0769,0.1871,0.1885,0.2318,0.2473,0.2603,0.411,0.0488
5,5.2,74,ybfl,11683,11109,0.0058,0.0189,0.0141,0.0201,0.0344,0.055,0.1013,0.0143
